24	648
24	773
24	21
24	774
24	775
24	776
24	777
24	778
24	282
24	779
24	43
24	780
24	781
24	337
24	782
24	783
24	784
24	785
24	691
24	786
24	787
24	788
25	789
25	790
25	791
25	792
25	793
25	794
25	795
25	796
25	797
25	21
25	798
25	799
25	282
25	17
25	800
25	801
25	175
25	802
25	803
25	804
25	805
25	806
25	807
25	808
25	809
25	810
25	811
25	812
25	813
25	814
25	815
25	816
25	817
25	818
25	819
25	425
25	326
25	820
25	821
25	822
25	823
25	824
25	825
25	826
25	827
26	828
26	214
26	829
26	830
26	260
26	647
26	648
26	831
26	610
26	19
26	21
26	832
26	833
26	834
26	557
26	835
26	175
26	836
26	837
26	459
26	838
26	839
26	548
26	840
26	841
26	842
26	843
26	844
26	845
26	846
26	847
26	256
26	451
26	848
26	43
26	849
26	439
26	352
26	850
26	266
26	851
26	337
26	727
26	782
26	852
26	853
26	854
26	855
26	856
27	857
27	858
27	859
27	860
27	861
27	862
27	863
27	864
27	865
27	866
27	867
27	868
27	869
27	870
27	871
27	872
27	76
27	873
27	874
27	875
27	876
27	877
27	176
27	337
27	878
27	879
27	880
27	881
27	882
27	883
27	884
27	885
27	886
27	887
27	888
27	889
27	890
27	891
28	337
28	176
28	29
29	892
29	893
29	357
29	894
29	895
29	896
29	423
29	19
29	897
29	353
29	383
29	898
29	899
29	176
29	900
29	901
29	902
29	308
29	360
29	428
29	28
29	828
29	772
29	771
29	903
29	904
29	905
29	906
29	907
29	908
29	909
29	910
29	911
29	912
29	913
29	914
29	915
29	12
29	916
29	917
29	918
29	143
29	282
29	43
29	409
29	266
29	919
30	920
30	2
30	921
30	21
30	922
30	923
30	924
30	925
30	926
30	927
30	928
30	929
30	930
30	544
30	931
30	932
30	933
30	934
30	772
30	768
30	935
30	936
30	937
30	22
30	938
30	939
30	940
30	941
30	942
30	943
30	944
30	688
30	945
30	256
30	549
30	37
30	946
30	674
30	947
30	948
30	949
30	950
30	951
30	952
30	111
30	953
30	954
30	955
30	695
30	25
31	956
31	73
31	957
31	958
31	265
31	0
31	959
31	960
31	961
31	962
31	963
31	964
31	965
31	966
31	967
31	968
31	969
31	970
31	971
31	972
31	973
31	974
31	975
31	976
31	19
31	977
31	978
31	979
31	980
31	981
31	982
31	983
31	984
31	985
31	986
31	987
31	988
31	989
31	990
31	991
31	548
31	992
31	993
31	994
31	995
31	996
31	997
31	998
31	999
31	1000
32	1001
32	1002
32	1003
32	1004
32	1005
32	1006
32	1007
32	1008
32	1009
32	1010
32	1011
32	1012
32	1013
32	1014
32	1015
32	1016
32	1017
32	1018
32	1019
32	1020
32	1021
32	1022
32	29
32	11
32	12
32	1023
32	5
32	6
32	533
32	1024
32	540
32	1025
32	1026
32	1027
32	1028
32	1029
32	1030
32	1031
32	1032
32	1033
32	694
32	1034
32	1035
32	1036
32	1037
32	1038
32	1039
32	1040
32	1041
32	40
33	1042
33	1043
33	1044
33	1045
33	1046
33	1047
33	1048
33	1049
33	1050
33	1051
33	1052
33	19
33	540
33	1053
33	1054
33	1055
33	337
33	260
33	1056
33	1057
33	1058
33	1059
33	1060
33	896
33	1061
33	533
33	38
33	48
33	1034
33	687
33	36
33	1062
33	601
33	1063
33	837
33	4
33	694
33	938
33	216
33	256
33	266
33	1064
33	1065
33	1066
33	948
33	35
33	1067
33	1068
35	1069
35	1070
35	1071
35	1072
35	1073
35	1063
35	1074
35	1061
35	19
35	1075
35	1076
35	1077
35	326
35	260
35	21
35	1078
35	1079
35	1080
35	282
35	1081
35	1082
35	1083
35	1084
35	1085
35	1086
35	1087
35	1088
35	1089
35	1090
35	1091
35	1092
35	1093
35	1094
35	1095
35	1096
35	1097
35	1098
35	1099
35	1100
35	1101
35	1102
35	1103
35	519
35	1104
35	1105
35	1106
35	1107
35	1108
36	567
36	549
36	38
36	1109
36	1110
36	1111
36	1112
36	1113
36	1114
36	1115
36	26
36	256
36	1116
36	1117
36	1118
36	1119
36	175
36	1120
36	1121
36	1122
36	1123
36	1124
36	1125
36	1126
36	1127
36	1128
36	1129
36	702
36	1130
36	1131
36	1132
36	1133
36	1134
36	566
36	1135
36	1136
36	1137
36	45
36	439
36	1138
36	1139
36	1140
36	1141
36	1142
36	1143
36	1144
36	1145
36	1146
36	1147
39	1148
39	1149
39	1150
39	898
39	1151
39	193
39	43
39	1152
39	1153
39	560
39	1154
39	1155
39	1156
39	1157
39	620
39	1158
39	1159
39	1160
39	1161
39	1162
39	1163
39	1034
39	557
39	1164
39	4
39	1165
39	0
39	1166
39	175
39	326
39	1167
39	1168
39	1169
39	1170
39	1171
39	260
39	19
39	1172
39	1173
39	1174
39	1175
39	1176
39	37
39	1177
39	1178
39	41
39	540
39	1179
39	1180
39	1181
40	491
40	1182
40	1183
40	1184
40	1185
40	1186
40	1187
40	1188
40	1189
40	1190
40	1130
40	1191
40	1192
40	560
40	1193
40	1194
40	30
40	563
40	559
40	1146
40	159
40	1034
40	1195
40	1007
40	1196
40	1197
40	1198
40	284
40	1199
40	32
40	1200
40	441
40	41
40	1201
40	1202
40	1203
40	1204
40	1205
40	129
40	1206
40	1207
40	1208
40	1209
40	1210
40	1211
40	1212
40	1213
40	1214
40	1215
42	1216
42	1217
42	592
42	1218
42	214
42	1219
42	687
42	1220
42	908
42	91
42	1221
42	282
42	1222
42	1223
42	1224
42	1225
42	1226
42	1227
42	768
42	772
42	1228
42	1229
42	97
42	1230
42	1231
42	1232
42	1233
42	1234
42	1235
42	1236
42	1197
42	1237
42	21
42	1238
42	58
42	1239
42	1240
42	837
42	1241
42	681
42	43
42	1242
42	439
42	849
42	1243
42	1244
42	775
42	1245
42	1246
42	314
43	1247
43	1248
43	1249
43	8
43	7
43	5
43	6
43	1250
43	337
43	176
43	1251
43	831
43	532
43	1252
43	1253
43	19
43	1254
43	260
43	775
43	17
43	1255
43	1256
43	1257
43	1258
43	1259
43	1260
43	1261
43	1262
43	1263
43	1264
43	1265
45	1266
45	1267
45	1268
45	1269
45	1270
45	14
45	905
45	1271
45	1272
45	53
45	1273
45	1274
45	1275
45	1276
45	1277
45	1278
45	1279
45	1280
45	1281
45	793
45	1282
45	143
45	1283
45	1284
45	1285
45	1286
45	1287
45	1288
45	175
45	1289
45	772
45	90
45	1290
45	1291
45	1292
45	1293
45	648
45	1294
45	1295
45	38
45	1296
45	1297
45	1298
45	1299
45	1300
45	1301
45	610
45	781
45	337
48	1267
48	19
48	425
48	214
48	772
48	647
48	648
48	1302
48	1303
48	24
48	1304
48	1305
48	1306
48	266
48	1307
48	775
48	1308
48	1309
48	175
48	1310
48	1311
48	194
48	45
48	1312
48	1313
48	1314
48	1315
48	1119
48	1316
48	1317
48	781
48	783
48	1318
48	1319
48	1320
48	1321
48	1052
48	1322
48	349
48	1323
48	767
48	1324
48	1325
48	1326
48	1327
48	766
48	1328
48	811
48	1329
49	1330
49	1331
49	1332
49	1333
49	1334
49	782
49	1335
49	1336
49	1337
49	1338
49	1339
49	1340
49	1341
49	1342
49	1131
49	1343
49	182
49	1344
49	1345
49	1346
49	1347
49	1348
49	1349
49	1350
49	1351
49	1352
49	1353
49	1354
49	1355
49	1356
49	495
49	1053
49	1357
49	1358
49	1359
49	1360
49	1361
49	1362
49	476
49	1363
49	1364
49	1365
49	1366
49	1367
49	1368
49	1369
49	1370
49	1371
49	1372
49	1373
50	1374
50	1375
50	1305
50	1325
50	1376
50	1377
50	809
50	1378
50	19
50	1379
50	1380
50	1381
50	866
50	1382
50	1383
50	1384
50	1385
50	459
50	1386
50	1387
50	306
50	1388
50	266
50	256
50	1389
50	1390
50	337
50	1391
50	1392
50	832
50	693
50	1393
50	1394
50	1395
50	1396
50	1397
50	1398
50	352
50	1399
50	1400
50	443
50	1401
50	336
50	6
50	1402
50	1403
50	1404
50	7
50	5
50	244
51	1405
51	1406
51	21
51	8
51	1407
51	256
51	170
51	266
51	1408
51	7
51	1409
51	1410
51	1411
51	1412
51	1239
51	176
51	1413
51	1414
51	1415
51	1416
51	5
51	289
51	1417
51	837
51	1418
51	1419
51	1420
51	1421
51	1422
51	1423
51	1424
51	1425
51	1426
51	1427
51	1428
51	1429
51	1430
51	1431
51	1432
51	1433
51	1434
51	1435
51	1436
51	1437
51	1438
51	1439
51	1440
51	1441
51	260
51	91
53	1442
53	1443
53	447
53	1444
53	1445
53	694
53	1446
53	1447
53	1391
53	1448
53	1449
53	1389
53	1450
53	1451
53	1452
53	1231
53	1453
53	43
53	91
53	260
53	1454
53	10
53	79
53	1455
53	1456
53	1228
53	21
53	620
53	1457
53	1458
53	1229
53	1459
53	1460
53	1461
53	832
53	837
53	834
53	1462
53	1463
53	1464
53	686
53	349
53	175
53	214
53	352
53	1465
53	1466
53	1467
53	1468
53	1319
54	1469
54	1470
54	1471
54	1472
54	1473
54	1474
54	1475
54	1476
54	1477
54	1478
54	78
54	1479
54	1480
54	1481
54	1482
54	1483
54	1484
54	279
54	1485
54	1486
54	1487
54	256
54	152
54	1488
54	1489
54	1490
54	1491
54	1492
54	1493
54	837
54	1494
54	1495
54	1496
54	1497
54	17
54	43
54	1498
54	687
54	1499
54	1500
54	1501
54	1502
54	1503
54	1504
54	1505
54	1506
54	260
54	1507
55	1508
55	1509
55	1510
55	1511
55	1512
55	1513
55	1514
55	1515
55	1516
55	1517
55	1518
55	1519
55	1520
55	1521
55	1522
55	1523
55	1524
55	1525
55	1526
55	1527
55	1528
55	1529
55	1530
55	1531
55	1532
55	1533
55	1534
55	1535
55	1536
55	1537
55	1538
55	1539
55	1540
55	1541
55	1542
55	1543
55	947
55	1544
55	1545
55	1546
55	1547
55	1548
55	1549
55	1550
55	1551
55	1552
55	1553
55	1224
55	1554
55	1555
56	91
56	1556
56	410
56	1557
56	1558
56	1559
56	411
56	422
56	1560
56	1561
56	1562
56	1563
56	43
56	768
56	772
56	1564
56	1565
56	1566
56	1567
56	1568
56	1569
56	1570
56	1571
56	1572
56	216
56	857
56	1573
56	1574
56	1575
56	1576
56	1577
56	1578
56	175
56	1579
56	616
56	1580
56	1581
56	1582
56	578
56	1583
56	21
56	256
56	1584
56	1585
56	17
56	775
56	1586
56	1587
57	1588
57	1589
57	1590
57	1591
57	1592
57	1593
57	1594
57	1595
57	1596
57	1597
57	445
57	1598
57	1599
57	546
57	1600
57	1601
57	1602
57	1603
57	1604
57	1605
57	1606
57	1607
57	1608
57	1609
57	1610
57	1611
57	1612
57	1613
57	1614
57	1615
57	1616
57	1617
57	1618
57	1619
57	1620
57	1621
57	1622
57	1623
57	1624
57	1625
57	1424
57	1167
57	1626
57	1627
57	1628
57	1629
57	1630
57	1631
57	1632
57	447
58	1633
58	1634
58	1635
58	21
58	1636
58	1637
58	1638
58	1639
58	90
58	1640
58	1641
58	1642
58	1643
58	1644
58	1645
58	1646
58	1647
58	1552
58	1648
58	1649
58	1650
58	1651
58	1652
58	1653
58	767
58	1654
58	1655
58	689
58	1656
58	1657
58	1508
58	1023
58	1658
58	1659
58	175
58	1660
58	1661
58	1662
58	1663
58	768
58	282
58	1664
58	1665
58	256
58	1666
58	1667
58	1668
58	1669
58	1670
58	1671
59	1672
59	17
59	1673
59	1674
59	1675
59	1676
59	607
59	837
59	1677
59	1678
59	1679
59	1680
59	447
59	1681
59	1682
59	1683
59	1528
59	1684
59	1685
59	176
59	1686
59	1687
59	1688
59	1689
59	1690
59	1691
59	1692
59	1693
59	690
59	1694
59	1695
59	1696
59	860
59	1697
59	1698
59	1699
59	1700
59	1701
59	289
59	660
59	1702
59	1703
59	1704
59	1705
59	1706
59	1707
59	1708
59	1709
59	1710
60	1711
60	1712
60	1713
60	1714
60	1715
60	1716
60	1717
60	1718
60	1719
60	1720
60	1721
60	1722
60	1723
60	1724
60	29
60	1725
60	1726
60	1727
60	1728
60	1729
60	1730
60	1731
60	1732
60	1733
60	1734
60	1735
60	1736
60	1737
60	1738
60	1739
60	1740
60	1741
60	1742
60	1743
60	1744
60	1236
60	1745
60	1746
60	1747
60	214
60	1748
60	1749
60	43
60	772
60	1750
60	282
60	1751
60	1752
60	647
61	1753
61	1754
61	1755
61	421
61	410
61	411
61	412
61	422
61	1756
61	1757
61	1758
61	1759
61	1760
61	1761
61	1762
61	1763
61	616
61	1764
61	1765
61	775
61	282
61	21
61	175
61	260
61	91
61	1766
61	1767
61	828
61	1768
61	1163
61	1769
61	285
61	1770
61	1771
61	1772
61	443
61	1773
61	1774
61	1775
61	1776
61	1777
61	1778
61	1779
61	1780
61	1781
61	1782
61	94
61	185
61	1783
61	646
62	1784
62	1785
62	352
62	1786
62	1787
62	1788
62	1789
62	1790
62	1791
62	1792
62	1793
62	1794
62	1795
62	1796
62	1797
62	1798
62	1799
62	1800
62	904
62	306
62	1801
62	1802
62	1052
62	1803
62	1804
62	1805
62	441
62	1267
62	1806
62	1807
62	428
62	1808
62	1809
62	1810
62	1811
62	1812
62	1813
62	1814
62	1815
62	1816
62	1817
62	1818
62	69
62	1819
62	1820
62	1821
62	1822
62	1823
62	1824
65	1825
65	1826
65	1827
65	266
65	1828
65	1829
65	1830
65	1831
65	1832
65	1833
65	1834
65	1835
65	1836
65	1837
65	176
65	214
65	898
65	1150
65	1125
65	1838
65	1839
65	1840
65	1841
65	1842
65	1843
65	1844
65	782
65	1845
65	1846
65	1847
65	19
65	1848
65	1849
65	17
65	43
65	1850
65	1851
65	1852
65	1853
65	1854
65	1855
65	1856
65	1857
65	1858
65	1859
65	1860
65	1861
65	1862
65	1863
65	1864
66	1865
66	1
66	1418
66	1866
66	1867
66	1868
66	1237
66	1239
66	1869
66	1870
66	1871
66	1872
66	1873
66	1874
66	1875
66	1876
66	1877
66	1878
66	1879
66	1880
66	1881
66	1882
66	1883
66	1884
66	1885
66	1886
66	1887
66	1888
66	1889
66	1890
66	1891
66	1892
66	1893
66	1894
66	1895
66	1896
66	1897
66	1898
66	1899
66	1900
66	1901
66	1902
66	1903
66	1904
66	1905
66	1906
66	1907
66	1908
66	1426
66	1909
67	1910
67	1911
67	1912
67	857
67	909
67	1913
67	1914
67	1915
67	1916
67	1917
67	1918
67	1919
67	1920
67	1921
67	1922
67	1869
67	1923
67	1383
67	1924
67	1925
67	1926
67	1927
67	1928
67	1929
67	1930
67	1931
67	1932
67	1933
67	1934
67	1042
67	1935
67	1655
67	1936
67	1937
67	1938
67	1939
67	1940
67	1941
67	1942
67	43
67	1943
67	1237
67	21
67	1944
67	6
67	7
67	1866
67	1742
67	1739
67	923
68	1945
68	1382
68	1287
68	1946
68	1947
68	1948
68	1949
68	1950
68	1951
68	1952
68	1953
68	1954
68	1955
68	1956
68	1957
68	256
68	1228
68	1406
68	1450
68	1958
68	1959
68	216
68	1960
68	1900
68	1961
68	19
68	1962
68	1963
68	1964
68	1965
68	194
68	1966
68	1967
68	1968
68	289
68	1969
68	1970
68	1971
68	1972
68	1973
68	1974
68	1975
68	1976
68	610
68	1977
68	1978
68	1979
68	1980
68	1981
68	1650
69	1982
69	1785
69	1983
69	1984
69	1985
69	1784
69	1405
69	1986
69	1987
69	1988
69	1989
69	1389
69	1990
69	306
69	210
69	1991
69	1150
69	216
69	898
69	21
69	1992
69	1993
69	1994
69	1995
69	1996
69	1997
69	1998
69	1656
69	1236
69	1869
69	1999
